name,amplitude,mean,median,standard deviation,skewness,kurtosis,estimated period
tess_lc_696.csv,953.5070000000014,19252.623369685323,19250.094,214.28103694480328,0.09434071239240864,-1.0859197265219522,3.314770453675414
tess_lc_736.csv,137.5619999999999,15060.933182574467,15061.028,16.307503252118675,-0.002670577958706215,0.034731281931494884,0.0013888905754991857
